Normalized Token,Total Number of Occurences,Document Frequency,User Frequency
avoicenewss,2,2,2
avocat,2,2,2
avnishnanda,2,2,2
avmedical,2,2,2
avisé,2,2,2
aviles,2,2,2
avidité,2,2,2
avibase,2,2,2
aviator,2,2,2
aviación,2,2,2
avfallshantering,2,1,1
avertissement,2,2,2
avertis,2,2,2
averse,2,2,2
avers,2,2,2
avere,2,2,2
aventure,2,1,1
avanbaarsen,2,1,1
avalonmall,2,2,2
auxquelles,2,2,2
auxonic,2,2,2
autoworkers,2,2,2
autorise,2,2,2
autoridad,2,2,2
automatisé,2,2,1
automatiques,2,2,2
automatiquement,2,2,2
autoindustry,2,2,1
autographed,2,2,2
autocracy,2,2,2
autoconvocados,2,2,2
autoantibody,2,1,1
authorswithoutborders,2,2,1
authorizes,2,2,2
authoritiespractitioners,2,2,2
authoritian,2,2,2
authorised,2,2,2
authorise,2,2,2
authackeray,2,2,2
aut,2,2,2
auswirken,2,2,2
austinsaral,2,2,2
austen,2,2,2
aussitôt,2,2,2
aussieq,2,2,2
aussenpolitik,2,2,2
ausfraud,2,2,1
ausbiz,2,2,2
aurons,2,2,2
aumentando,2,2,1
aumentan,2,2,2
aumenta,2,2,1
augmentedreality,2,2,1
augmented,2,2,2
audiência,2,2,1
audited,2,2,2
auctioned,2,2,2
aucn,2,2,2
aubrey,2,2,2
atwat96,2,2,2
atuar,2,1,1
atually,2,2,2
atualizou,2,2,2
atu,2,2,2
attractionsont,2,2,2
attracted,2,2,2
attorneygeneral,2,2,2
attitudinal,2,2,1
atteinte,2,2,2
atteindre,2,2,2
attaques,2,2,2
attained,2,2,2
attachés,2,2,1
attaching,2,2,2
atta,2,2,2
atrf,2,2,2
atreven,2,2,2
atraviesa,2,2,2
atravesando,2,2,2
atrasos,2,2,2
atodaso,2,1,1
atlstrong,2,2,2
atlantis,2,2,2
atlanticbubble,2,2,1
atlantariot,2,2,2
ativos,2,2,1
atiku,2,2,1
atigersleeping,2,2,2
atienda,2,2,2
atieh,2,2,2
athing,2,2,2
atheistinnc,2,2,1
athanasiatrian1,2,2,2
atgets,2,2,2
atget,2,2,2
atendiendo,2,2,2
atendido,2,2,2
atdavidhoffman,2,2,2
ataud,2,2,2
ataques,2,2,2
ataque,2,2,2
atajar,2,2,2
ataca,2,2,2
ata,2,2,2
at2,2,2,2
as…,2,2,2
asynchronous,2,2,2
asymmetric,2,2,2
asylumseekers,2,2,2
aswell,2,2,1
asunto,2,2,2
asturias,2,2,2
astronomically,2,2,2
astrodoug,2,2,2
astrobehnken,2,2,2
asthan,2,1,1
asterisk,2,2,2
asteriod,2,2,2
asteiner,2,2,2
astartiel,2,2,1
assymptomatic,2,2,2
assuré,2,2,2
assuages,2,2,2
assouplissent,2,2,2
assn,2,2,1
assistência,2,2,2
assinine,2,2,2
asshats,2,2,2
assezjohnny,2,2,1
asserts,2,2,2
asserted,2,2,2
assed,2,2,2
assaulting,2,2,2
assangecase,2,2,2
assam,2,2,2
assailed,2,2,2
aspire,2,2,2
asociaciones,2,2,2
aslov,2,2,2
askthemayor,2,2,2
askmorenorman,2,2,2
askcaptain,2,2,2
asistió,2,2,2
asio,2,2,2
asintomático,2,2,2
asindianaffairs,2,2,1
asimardl,2,2,2
asianhaters,2,2,2
ashraf3,2,2,2
ashoswai,2,2,1
ashoknellikar,2,2,2
ashnandoah,2,2,2
ashman,2,2,2
ashleyburr,2,2,2
ashieldsdevoir,2,2,1
asfixia,2,2,2
asesores,2,2,2
asesor,2,2,2
asesinato,2,2,2
aseip1,2,2,2
asegurar,2,2,2
aseguran,2,2,2
asean,2,2,2
asdalliance,2,2,2
asda,2,2,2
asco,2,2,2
ascienden,2,2,2
ascertained,2,2,2
ascconnect,2,2,2
asapthey,2,2,1
asapscience,2,2,1
asadumar,2,2,2
arénas,2,2,2
arynewsud,2,2,2
aryavrta,2,2,1
aruelmanseau,2,2,1
artículo66,2,2,2
artículo,2,2,2
artères,2,2,2
artsycrafty,2,2,2
artsen,2,2,1
artistspo,2,2,2
artistsforhumanity,2,2,2
artistic,2,2,2
artisanal,2,2,2
artikel,2,2,1
artifice,2,2,2
articulo66nica,2,2,1
articulo,2,2,1
arthurwhitelp,2,2,2
arthur,2,2,2
artesia,2,1,1
arrêté,2,2,2
arrudalegaultmccann,2,2,2
arrondissement,2,2,2
arrivethe,2,2,2
arrivent,2,2,2
arrived…here,2,2,2
arrivant,2,2,2
arritheskelecat,2,2,1
arriannaplaney,2,2,2
arriadna,2,2,2
arresttrudeaualready,2,2,2
arrestation,2,2,2
arrestados,2,2,2
arrears,2,2,2
arnt,2,2,2
arnolddma1,2,2,1
arno,2,1,1
arnaques,2,2,2
armyfutures,2,2,2
armored,2,2,2
arming,2,2,2
armando,2,2,2
armadillo,2,1,1
arlenedickinson,2,2,2
arjun,2,2,1
arif,2,2,2
ariellaonewland,2,2,2
ariegsal,2,2,2
arharnprior,2,2,2
argumento,2,2,2
argentinian,2,2,2
arfanimalrescue,2,2,2
are😊,2,1,1
aretrump,2,2,2
arestop,2,2,1
arendt,2,2,2
arendsena,2,2,2
arenafraccion,2,2,2
ards,2,2,2
arderns,2,2,2
archivos,2,2,2
archdiocese,2,2,2
arceducation1,2,2,1
arboriculture,2,2,2
arborcanada,2,2,2
arbitration,2,2,2
aranchaglezlaya,2,2,1
araignées,2,2,2
aracelibs,2,2,1
aquel,2,2,2
aquaticinvasivespecies,2,2,2
aptninfocus,2,2,2
aproximadamente,2,1,1
aprovechen,2,2,2
aprovechar,2,2,2
aprovechan,2,2,2
apritions,2,2,1
aprilpanderson,2,2,2
aprildryan,2,2,2
apresentar,2,2,2
apres,2,2,2
aprenden,2,2,2
aprende,2,2,2
appuyé,2,2,2
appuyons,2,2,2
appuyez,2,1,1
appuk,2,2,1
appts,2,2,2
approximate,2,2,2
approuve,2,2,2
appropriation,2,2,2
approbation,2,2,2
apprised,2,2,2
apprently,2,2,2
apprenez,2,2,2
apprenantes,2,2,1
apprehensive,2,2,2
apprehended,2,2,2
appraise,2,2,2
appraisal,2,2,2
apportons,2,2,2
apporte,2,2,2
appolitics,2,2,2
appointmentonly,2,2,2
appliquée,2,2,2
appliquer,2,2,2
appli,2,2,2
appendage,2,2,2
appelle,2,2,2
appeler,2,2,2
apparaît,2,2,2
apparatchik,2,2,2
apoyemos,2,2,2
apoyan,2,2,2
aporte,2,2,2
aportado,2,2,2
apopa,2,2,1
apologises,2,2,2
apologised,2,2,2
apolloasks,2,2,1
apoio,2,2,2
apicazo,2,2,2
apiboficial,2,2,2
aph,2,2,1
apesar,2,2,2
apen4ej,2,1,1
aparttogether,2,2,2
apartheidisrael,2,2,1
apareció,2,2,2
aparecer,2,2,2
apahm,2,2,2
apagão,2,2,2
apac,2,2,2
anónimos,2,2,2
análisis,2,2,2
anzeige,2,1,1
anywheres,2,2,2
anywherebutchina,2,2,2
anyway😳🥴😳,2,2,2
anytimefor,2,2,1
anylize,2,2,2
anyhow,2,2,2
anxiété,2,2,1
anxiousstressed,2,2,2
antonovairlines,2,1,1
antonettemiglio,2,2,1
antiβalzheimer,2,2,1
antiyand,2,2,2
antiwhite,2,2,2
antithrombotic,2,2,2
antiterrorism,2,2,2
antistigma,2,2,1
antisemitics,2,2,2
antisemetic,2,2,2
antiscientists,2,2,2
antiregime,2,1,1
antiracismantipolice,2,2,2
antipoverty,2,2,2
antipipeline,2,2,2
antioilsands,2,2,2
antinoir,2,2,2
antillen,2,2,1
antilaw,2,2,2
antiinflammatory,2,2,2
antihydroxychloroquine,2,2,2
antigovt,2,2,2
antifirst,2,2,2
antifemale,2,2,2
antifa😎,2,2,2
antifascistes,2,2,2
antifascist,2,2,2
antifas,2,2,2
antifageorge,2,2,2
antifafucktards,2,2,1
anticorruptintl,2,2,1
anticontainment,2,2,2
anticontagion,2,2,2
anticipatory,2,2,2
antibodymediated,2,2,2
antibodydependent,2,2,2
antibioticdoc,2,2,2
anthonyrota,2,1,1
anthonyfureys,2,2,2
anthonyfjoshua,2,2,2
anthonyfauci,2,2,1
anthonycwalker,2,2,2
anthemrespect,2,2,2
anterior,2,2,2
antagonistic,2,2,2
ant,2,2,2
answerjust,2,2,2
anons,2,2,2
anomalous,2,2,2
annus,2,2,2
annulation,2,2,2
annualized,2,2,2
announcer,2,2,2
annoucement,2,2,2
annonces,2,2,2
annneona,2,2,2
annmarie1231,2,2,2
anniversaire,2,2,2
annihilate,2,2,2
annievandenber2,2,2,1
annietrev,2,2,1
annettegoerner,2,2,2
annette,2,2,2
annestclair1,2,2,2
annafoat,2,2,2
anlo,2,2,1
ankara,2,2,2
anjumsultana,2,2,2
anjanaomkashyap,2,2,2
anishnation,2,2,2
animated,2,2,2
animalwelfare,2,2,2
animalrescue,2,2,2
animalcruelty,2,2,2
anildeshmukhncp,2,2,2
anila,2,1,1
anhui,2,1,1
anhembi,2,2,2
angélique,2,2,2
angrymoddemtx,2,2,2
angiehamson,2,2,2
anggrainilb,2,2,2
angerevery,2,2,1
angelsthey,2,2,2
angelo,2,2,2
angelicahale,2,2,2
angeleyes828,2,2,2
angelenos,2,2,2
angelegtes,2,2,2
angelavitacco,2,2,1
angelageorgaras,2,2,2
ange,2,2,2
anfeilding,2,2,2
anesthesiology,2,2,2
anepelsalvador,2,2,2
aneeshnair,2,1,1
anecdotals,2,2,2
andrés,2,2,2
andrée,2,2,2
andriamanana,2,2,2
andrewromanoff,2,2,2
andrewfwl,2,2,2
andreas,2,2,2
andreamayala1,2,2,2
andrbilodeau3,2,2,2
andraydomise,2,2,2
andjxo,2,2,1
andieybarbarita,2,2,2
andhe,2,2,2
anderhalvemetersamenleving,2,2,2
anddagr,2,2,2
ancrées,2,2,1
anayansircamejo,2,2,2
anatcastle,2,2,1
analytical,2,2,2
analyste,2,2,2
anal,2,2,2
anagram,2,2,2
an225,2,2,2
an1200,2,2,2
américas,2,2,2
amys,2,2,2
amymek,2,1,1
amykremer,2,2,2
amyklobuchar,2,2,2
amwriting,2,2,2
amvetsupport,2,2,2
amused,2,2,2
amuqmd,2,2,1
amu,2,2,2
amtrak,2,2,2
amritarao,2,1,1
amp🦟📈,2,2,1
amp🦟are⬇️now,2,2,1
amp泰国,2,2,1
amp…,2,2,2
ampwe,2,2,2
ampvs,2,2,2
amputee,2,2,2
amprising,2,2,2
amprelying,2,2,1
amppolitical,2,2,2
ampmillions,2,2,2
amply,2,2,2
amplifythisnow,2,2,2
ampliación,2,2,2
ampkneels,2,2,2
ampincludes,2,2,2
ampdistanciation,2,2,2
ampbldg,2,2,1
amp8216real,2,2,2
amoralavida,2,2,2
amnestyiran,2,2,1
amlolujodepresidente,2,2,2
amloesunpeligroparamexico,2,2,1
aml,2,2,1
amjoy,2,2,2
amiyag,2,2,2
amitshahoffice,2,2,2
amitkulkarnimd,2,2,1
aminuddin,2,2,2
aminazafar,2,2,1
amici,2,2,2
američanů…,2,2,1
amerika,2,2,1
americe,2,2,1
america🇺🇸,2,2,2
americavotesus,2,2,2
americanswakeup,2,2,2
americano,2,2,2
americanmade,2,2,2
americanism36,2,2,2
americancarnage,2,2,2
americana,2,2,2
amené,2,2,2
amending,2,2,2
ameaçou,2,2,2
ame,2,2,2
ambulancia,2,2,2
ambo,2,2,2
ambition…,2,2,1
ambiguous,2,2,2
ambcuitiankai,2,2,2
amba,2,2,2
amazon：,2,2,1
amazonprime,2,2,2
amazonia,2,2,2
amazoncom,2,2,2
amassed,2,2,2
amariadelsante,2,2,1
amargo,2,2,2
amanpourcopbs,2,2,2
amandawawryk,2,2,2
amadril,2,2,1
amadoroea,2,2,1
am980,2,2,2
am640the,2,2,2
alınması,2,2,1
aléas,2,2,2
alzheimerssoc,2,2,2
alycia,2,1,1
always5star,2,2,1
altísimo,2,2,2
altura,2,2,2
altrumptrain,2,2,1
altimmune,2,2,1
altho,2,2,2
altar,2,2,2
altanywhere,2,2,1
alshadowdancer,2,2,1
als,2,2,2
alphahouse1,2,2,2
almeida,2,2,2
alma,2,2,2
allés,2,2,2
allégé,2,2,2
alléger,2,2,2
allysiafinley,2,2,2
allyship,2,2,2
allyiscuriouser,2,2,1
allure,2,2,2
allot,2,2,2
allophone,2,2,2
allofthelies,2,2,2
allnone,2,2,2
allmänna,2,1,1
alllivesmater,2,2,2
alll,2,2,2
allisonrhines,2,2,2
allisonrfloyd,2,2,2
allisonpearson,2,2,1
allisonjonescp,2,2,2
allianasabrina,2,2,1
allhatnocattle,2,2,2
allgop,2,2,2
allfilledup,2,2,2
allezvous,2,2,2
allergic,2,2,2
allenpg,2,2,2
allemands,2,2,2
alleenstaanden,2,1,1
alleenbrown,2,2,2
allcap,2,2,2
allancrawshaw,2,2,2
allahgod,2,2,1
alkadhimi,2,2,2
alixzwicker,2,2,2
alisonlaimd,2,2,2
alison,2,2,2
alisha,2,2,1
alinouriphd,2,2,2
alinaduarte,2,1,1
align,2,2,2
aliexpress,2,2,2
alienmagicman,2,2,2
alienated,2,2,2
aliciaebridges,2,2,2
alicewongcanada,2,2,1
alianzadelpacifico,2,2,1
alianzacivicani,2,2,1
aliado,2,2,2
alhumdulillah,2,2,2
algérie,2,2,1
alguno,2,2,2
algum,2,2,2
algorthims,2,2,1
algomahealth,2,2,2
alghammer,2,2,2
alfred,2,2,2
alfonso,2,2,2
alfaroparapresidente,2,2,2
alexkacik,2,2,2
alexjohnlondon,2,2,1
alexizedm,2,2,2
alexis,2,2,2
alexi,2,2,2
alexgpaterson,2,2,2
alexboulerice,2,2,2
alexazura,2,2,2
alexanderquon,2,2,2
alex305,2,2,1
alertes,2,2,2
alertado,2,2,2
aleppo,2,2,2
alegra,2,2,1
alefeusch,2,2,2
aldubexuberantlove,2,2,1
alderman,2,2,2
aldergrove,2,2,2
alcanza,2,2,2
albomp,2,2,2
albertogar0302,2,2,1
albertkoehl,2,2,2
albertateachers,2,2,2
albertareporter,2,2,2
albertaparks,2,2,2
albertanmd,2,2,1
albertanewdeal,2,2,2
albertahpec,2,2,2
albertaed,2,2,2
albertaculture,2,2,1
albertacourts,2,2,2
albertachambers,2,2,2
albertaborn,2,2,2
albergue,2,2,1
alassad,2,2,2
alaskan,2,2,1
alarmerende,2,2,2
alarma,2,2,2
alandrummond2,2,2,2
alanalda,2,1,1
aladura,2,2,2
alabí,2,2,1
alabamaftbl,2,2,2
alaa,2,2,2
akwa,2,2,2
akvawe66,2,2,1
akurjata,2,2,2
aku,2,1,1
aktivisten,2,2,2
aktif,2,2,1
akshaymarathe,2,2,2
akshaykumar,2,2,2
akshay,2,2,2
akola,2,1,1
ako,2,2,2
akil,2,1,1
akiko,2,2,2
akhmetzhang,2,2,1
akhil,2,2,2
akele,2,1,1
akaitcho,2,2,2
ajude,2,2,1
ajsomerset,2,2,2
ajplus,2,2,2
ajoutetil,2,2,2
ajopinion,2,2,2
ajamesw2,2,2,2
aiww,2,2,2
aislamientovoluntario…,2,2,1
aislamientovoluntario,2,2,1
airtelthanks,2,2,1
airtelpaymentsbank,2,2,1
airstrike,2,1,1
airquality,2,2,2
airjustin,2,2,2
airindia,2,2,1
airfrance,2,1,1
airflow,2,2,2
airedale,2,2,1
airconditioning,2,2,2
airconditioned,2,2,2
airbagmoments,2,2,2
aipac,2,2,2
aintoveryet,2,2,2
aimerions,2,2,2
aimerais,2,2,2
aimer,2,2,1
ailishcampbell,2,2,2
ailesinde,2,2,1
aile,2,1,1
aiimsdirector,2,2,2
aidé,2,2,2
aibased,2,2,2
ahs4all,2,2,2
ahhhya,2,2,2
ahengypg,2,2,1
ahat,2,2,2
ahahah,2,2,2
agência,2,2,1
agt,2,2,2
agrifarm,2,2,2
agricultura,2,2,1
agric,2,2,2
agreementinprinciple,2,2,2
agravada,2,2,2
agradecemos,2,2,2
agoracom,2,1,1
agonizing,2,2,2
agoand,2,2,2
aglomerações,2,2,2
aglomeración,2,2,2
agitatorsmarching,2,2,2
agitateur,2,2,2
agissent,2,2,2
agilityprss,2,2,1
agian,2,2,2
agi,2,2,2
aggressiven,2,2,2
aggregating,2,2,2
aggravation,2,2,2
aggiornamento,2,2,2
agedbiff,2,2,1
ageadjusted,2,2,2
againthis,2,2,2
againthey,2,2,2
againshameful,2,2,2
againif,2,2,2
afuera,2,2,2
aftreden👊,2,2,2
aftreden,2,2,2
afterthepandemic,2,2,2
afterschool,2,2,2
afterhours,2,2,2
afterall,2,2,2
africanunionun,2,2,2
africains,2,2,2
aforethought,2,2,2
aflcio,2,2,2
afirmou,2,2,2
afirmação,2,2,2
afif,2,2,2
afianzar,2,2,2
afgenational,2,2,1
affordablefree,2,2,2
affirms,2,2,2
affirmative,2,2,2
affirmait,2,2,2
affiches,2,2,2
affecte,2,2,2
aff,2,2,2
afew,2,2,1
aferrerl,2,2,2
aeropuerto,2,2,2
aechallinor,2,2,2
advice—,2,2,2
advancement,2,2,2
advancecareplanning,2,2,2
adulterer,2,2,1
adulte,2,2,2
aduanas,2,2,2
adrielfcubano,2,2,1
adriana79929839,2,2,2
adquirido,2,2,2
adphuk,2,2,1
adotado,2,2,2
adoration,2,2,2
adopte,2,2,2
adoptdontshop,2,2,2
adn,2,2,2
admitt,2,2,2
admite,2,2,1
admissionsjour,2,1,1
admirer,2,2,2
admiration,2,2,2
admirable,2,2,2
administrativo,2,2,2
administratifs,2,2,1
administrateurs,2,2,1
administering,2,2,2
admedwellness,2,2,1
admed,2,2,2
adjudicó,2,2,2
adjudicarle,2,2,2
adjacent,2,2,2
aditya,2,2,2
adicional,2,2,2
adhocly,2,2,1
adgpi,2,2,2
adern,2,2,1
adequacy,2,2,2
adentro,2,2,2
addicting,2,2,2
adder,2,2,2
addendum,2,2,2
added🆕,2,2,2
addedupdated,2,2,2
adaptés,2,2,2
adaptons,2,2,2
adapter,2,2,2
adaptability,2,2,2
adamtooze,2,2,2
adams2011,2,2,2
adamqab,2,2,2
adamhis,2,2,2
adamfelesky,2,2,2
adamcurry,2,2,2
adamchch,2,2,2
adamcf,2,2,1
adambolt13,2,2,2
adamant,2,2,2
adam46690461,2,2,1
acusan,2,2,2
acusa,2,2,2
acumulados,2,2,1
actup,2,2,2
actuels,2,2,2
actuelles,2,2,2
actuallyautistic,2,2,2
actualizar,2,2,2
actualiza,2,2,2
actualités,2,2,2
actuado,2,2,2
actuación,2,2,2
actofkindness,2,2,2
acto,2,2,2
activistsprotesters,2,2,2
activista,2,2,2
activetravel,2,2,2
activetargeted,2,2,2
activeduty,2,2,2
activecity,2,2,1
activates,2,2,2
activ,2,2,2
action—done,2,2,2
actiongrippe,2,2,2
actie,2,2,1
actes,2,2,2
acryldesignltd,2,2,2
acros,2,2,2
acreditar,2,2,2
acreage,2,2,2
acr,2,1,1
acquérir,2,2,2
acquitted,2,2,2
acquires,2,2,2
acorn,2,2,2
acormierd,2,2,2
acordaron,2,2,1
acluwa,2,2,2
aclara,2,2,2
achou,2,1,1
acho,2,2,2
achildisachild,2,2,2
acheté,2,2,2
achangin,2,2,2
ach,2,2,2
acfriendscourt,2,2,2
acertado,2,2,2
acercaba,2,2,1
acerca,2,2,2
aceleró,2,2,2
acelerando,2,2,2
acelerada,2,2,1
aceco,2,2,2
accélérée,2,2,2
accèdent,2,2,2
accustomed,2,2,2
accumulation,2,2,2
accueilli,2,2,2
accueillant,2,2,2
acct,2,2,2
accruing,2,2,2
accrues,2,2,2
accrue,2,2,2
accredited,2,2,2
accountant,2,2,2
accountability🚩,2,2,2
accountability—so,2,2,2
accosting,2,2,2
accordé,2,2,2
accordiran,2,2,2
according2luke,2,2,2
accompagné,2,2,1
accommodating,2,2,2
acclimated,2,2,2
accionnacional,2,2,2
accidently,2,2,1
accessopenminds,2,2,2
accessnow,2,2,2
accessiblecanadacrpd,2,2,2
accessibilty,2,2,2
accessalliance,2,2,2
accepté,2,2,2
accenture,2,2,1
accelerationist,2,1,1
accablante,2,2,2
acatinparis,2,2,1
acajutla,2,2,1
academically,2,2,2
acabou,2,2,2
acabará,2,2,2
acabara,2,1,1
acaban,2,2,2
ac8,2,2,2
ac64,2,2,2
ac4,2,2,2
ac22,2,2,2
abysmally,2,2,2
abwomen,2,2,2
abusos,2,2,2
abuso,2,2,2
aburgtownhall,2,2,2
abuelo,2,1,1
absurdistan,2,2,2
abstand,2,2,2
absolve,2,2,2
absoluta,2,2,2
absolu,2,2,2
absenteeballot,2,2,2
abscbnnews,2,2,2
absage,2,2,2
abro,2,2,2
abridged,2,2,2
abramovich,2,2,1
abrahamlincoln,2,2,2
abraham,2,2,2
abracadabra,2,2,2
abpatients4docs,2,2,2
abpa,2,2,2
abovethefray3,2,2,1
aboveground,2,2,2
aboutbut,2,2,2
abounds,2,2,2
aboriginalled,2,2,1
abord,2,2,2
aboot,2,2,2
aboard🇨🇳allows,2,2,2
abnormality,2,2,2
abmdwarroom,2,2,2
abmashu,2,2,1
ableist,2,2,2
abjaguar,2,2,1
abiertamente,2,2,2
abided,2,2,2
abhijit,2,2,2
abhigya,2,2,2
abetting,2,2,2
abeoudshoorn,2,2,2
abenton,2,2,2
aben,2,1,1
abelbishoph,2,2,1
abebesurg,2,2,2
abdul,2,2,2
abdool,2,2,2
abdominal,2,2,2
abcwapo,2,2,2
abcnews,2,2,2
abces,2,2,1
abc7,2,2,2
abbydphillip,2,2,2
abbotts,2,2,2
abayomi,2,2,2
abattage,2,2,2
abasto,2,2,2
abandonnée,2,2,2
abandonner,2,2,2
abandonaban,2,2,2
ab4scambs,2,2,2
aayegi,2,2,2
aaye,2,2,2
aatmanirbharbharat,2,2,2
aaronfriedberg,2,2,2
aarati,2,2,1
aaojournal,2,1,1
aangifte,2,1,1
aana,2,2,2
aaijaishi,2,2,2
aai,2,2,2
aagbi,2,2,2
aag,2,2,2
aafp,2,1,1
aadhi,2,1,1
aadhaar,2,1,1
a4europe,2,2,1
a11ytip,2,2,2
a11y,2,2,1
9yo,2,2,2
9pmroutine,2,2,1
9news,2,2,2
9h,2,2,2
9e,2,2,2
99yearold,2,2,2
99moretimestotieharper,2,2,2
9995,2,2,2
9994,2,2,2
9983,2,2,2
987,2,2,2
9851,2,2,1
9800,2,2,2
97th,2,2,2
9779,2,2,2
975fm,2,2,1
97326,2,2,2
973,2,2,1
9697,2,2,2
966,2,2,2
96032,2,2,2
95m,2,2,1
95k,2,2,2
956,2,2,2
955,2,2,2
95000km,2,2,1
9480002,2,1,1
94325,2,2,2
943,2,2,2
9415,2,2,2
936b,2,2,2
93441,2,2,2
9334,2,2,2
930club,2,2,2
93039,2,2,2
929,2,2,2
927,2,2,1
925,2,2,2
924,2,2,1
92390,2,2,2
922,2,2,2
92019,2,2,2
919fm,2,2,1
91705,2,2,1
917,2,2,2
91352,2,2,2
911s,2,2,2
911lapd,2,2,2
90ktt,2,2,1
90day,2,2,2
90947,2,2,2
90664,2,2,2
9059749848,2,2,2
9055462424,2,2,2
9053784647,2,2,2
905,2,2,2
9026006188,2,2,2
90166,2,2,2
90162,2,2,2
90120,2,2,2
900am,2,2,2
8🎉,2,2,2
8year,2,2,2
89741,2,2,2
89416,2,2,1
893,2,2,2
890,2,2,2
88501,2,2,2
882,2,2,2
88000,2,2,2
8763,2,2,2
8760,2,2,2
87512,2,2,2
8733,2,2,2
867,2,2,2
8620👇,2,2,2
860,2,2,2
85m,2,2,2
857,2,2,2
8511,2,2,1
84th,2,2,2
8498,2,2,2
844,2,2,1
841m,2,2,2
830a,2,2,2
83000,2,2,2
825am,2,2,2
825,2,2,2
820am,2,2,2
81400,2,2,2
80year,2,2,2
80m,2,2,2
8074,2,2,2
802,2,2,2
7️⃣6️⃣3️⃣,2,2,2
7yearold,2,2,2
7newssydney,2,2,2
7b,2,2,2
7am,2,2,2
79yearold,2,2,2
79jonjon,2,2,1
7897,2,2,2
7870,2,2,2
786,2,2,2
7814,2,2,2
780,2,2,2
7750,2,2,2
7749,2,2,2
774,2,2,2
7702,2,2,1
765,2,2,2
7637,2,2,2
762020,2,2,2
760,2,2,2
75yr,2,2,2
75yearold,2,2,2
75k,2,2,2
7580,2,2,2
7543,2,2,2
7539,2,2,2
7508,2,2,2
748,2,2,2
7466,2,2,2
7358,2,2,2
733,2,2,2
731,2,2,2
730am,2,2,2
7305,2,2,2
7300,2,2,2
7292,2,2,2
727,2,2,2
7263,2,2,2
724,2,2,2
718,2,2,2
713m,2,2,2
7136,2,2,2
7131261,2,2,2
712,2,2,2
7026732,2,2,2
7024,2,2,2
700mm,2,2,2
7001000,2,2,2
6👇,2,2,2
6月7日,2,2,1
6月5日,2,2,1
6years,2,2,2
6thhighest,2,2,2
6jun,2,2,2
6e,2,2,2
6996,2,2,2
698,2,2,2
697,2,2,2
6912,2,2,1
680millionreasons,2,2,2
67⚠️,2,2,2
67th,2,2,2
6770,2,2,2
6765,2,2,2
674,2,2,2
6731,2,2,2
672,2,2,2
6700,2,2,2
6698000,2,2,2
669,2,2,2
662020,2,2,2
660m,2,2,2
660k,2,2,2
6600,2,2,2
6566,2,1,1
64yearold,2,2,2
644,2,2,2
6431truth,2,2,2
6427,2,2,2
642,2,2,1
640k,2,2,2
63718,2,2,2
630ched,2,2,2
6300,2,2,2
6291,2,2,2
629,2,2,2
6220,2,2,2
6218,2,2,2
618,2,2,2
6150,2,2,2
6146,2,2,2
6138948917,2,2,1
6137480657,2,2,2
6137253166,2,2,2
6110,2,2,1
6106,2,2,2
6100,2,2,2
60km,2,2,1
60e,2,1,1
60carltonst,2,2,2
60bn,2,2,2
60b,2,2,2
608,2,2,1
60520,2,2,2
6020,2,2,2
600k,2,2,2
600700,2,2,2
6000000000,2,2,2
5year,2,2,2
5lbs,2,2,1
5h1t,2,2,1
5de,2,2,2
5days,2,2,2
5day,2,2,2
5billion,2,2,2
59th,2,2,2
595,2,2,2
5925,2,2,2
5920,2,2,2
592,2,2,2
5918,2,2,2
5870,2,2,2
5859,2,2,2
584,2,2,2
580600,2,2,2
56peggy,2,2,2
563,2,2,2
562020,2,2,2
561,2,2,2
56000,2,2,2
55yrs,2,2,2
557,2,2,2
55572,2,2,1
55571,2,2,2
551,2,2,2
55059,2,2,2
54k,2,2,2
544,2,2,2
543,2,2,2
54221,2,2,2
52bn,2,2,2
5298,2,2,2
5292020,2,2,2
5282020,2,1,1
52720,2,2,2
52662,2,2,2
52398,2,2,2
522085,2,2,2
52117,2,2,2
52114,2,2,2
5200,2,2,2
518100,2,2,2
51593,2,2,2
5149,2,2,2
51445,2,2,2
512ths,2,2,1
51059,2,2,2
50per,2,2,2
50day,2,2,2
5097,2,2,2
5060,2,2,2
5059,2,2,2
50500,2,2,2
5027,2,2,1
50178,2,2,2
500010000,2,2,2
5000000,2,2,2
4⃣9⃣8⃣0⃣0⃣,2,2,2
4⃣,2,2,2
4yrs,2,2,2
4yo,2,2,2
4the,2,2,2
4point,2,2,2
4no,2,2,2
4mischief,2,2,2
4k,2,2,2
4jun,2,2,2
4hour,2,2,2
4d,2,2,2
4afreecuba,2,2,1
498440,2,2,2
49702,2,2,2
495,2,2,2
492,2,2,2
49139,2,2,2
4909,2,2,2
48800,2,2,2
4876543,2,2,2
4837,2,1,1
4835,2,2,2
4830,2,2,2
483,2,2,2
48273,2,2,2
48116,2,2,2
48085,2,2,2
48080,2,2,2
48070,2,2,2
480,2,2,2
477,2,2,2
47424,2,2,2
4740,2,2,2
471,2,2,2
46yearold,2,2,2
46th,2,2,1
46km,2,2,2
4688,2,1,1
467,2,2,2
465,2,2,2
46478,2,2,2
4641,2,2,2
464,2,2,2
461,2,2,2
45s,2,2,2
45rapedkatie7,2,2,1
45k,2,2,2
45hrs,2,2,2
458102,2,2,2
456,2,2,2
4548,2,2,2
453,2,2,2
45094,2,2,2
44⬇️25,2,2,2
44x,2,2,2
4468,2,2,2
4456,2,2,2
444…,2,2,1
4400,2,2,2
43rd,2,2,2
43k,2,2,2
